round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
93,fc2.mu_bias,bbb,10,0.22680585086345673,0.04852035641670227,0.04284965991973877,0.05347583442926407,4.682949542999268
94,conv1.mu_kernel,bbb,2400,0.1494857668876648,0.04857800155878067,0.03250035271048546,0.06555231660604477,3.1131045818328857
94,conv1.mu_bias,bbb,32,0.8537660241127014,0.049840062856674194,0.04055771231651306,0.06955506652593613,17.30884552001953
94,conv2.mu_kernel,bbb,51200,0.0834842324256897,0.04882393777370453,0.03242272883653641,0.07458502799272537,1.726424217224121
94,conv2.mu_bias,bbb,64,0.32432666420936584,0.049412913620471954,0.036568716168403625,0.06035995855927467,6.6236162185668945
94,fc1.mu_weight,bbb,819200,0.07951616495847702,0.04881501570343971,0.02952762506902218,0.07759173214435577,1.644490361213684
94,fc1.mu_bias,bbb,512,0.20296993851661682,0.048766642808914185,0.034523770213127136,0.06342147290706635,4.17985200881958
94,fc2.mu_weight,bbb,5120,0.06929145008325577,0.04870311915874481,0.03460656851530075,0.07154171168804169,1.436795949935913
94,fc2.mu_bias,bbb,10,0.22872808575630188,0.04851522296667099,0.04285053163766861,0.05346748232841492,4.725674629211426
95,conv1.mu_kernel,bbb,2400,0.15005040168762207,0.048577047884464264,0.03249974176287651,0.06555186957120895,3.1249732971191406
95,conv1.mu_bias,bbb,32,0.8572567701339722,0.04983602464199066,0.04055818170309067,0.0695507824420929,17.380992889404297
95,conv2.mu_kernel,bbb,51200,0.08350612968206406,0.048823900520801544,0.0324227400124073,0.07458502799272537,1.7268790006637573
95,conv2.mu_bias,bbb,64,0.3247506022453308,0.049411892890930176,0.036568716168403625,0.06036028638482094,6.631911277770996
95,fc1.mu_weight,bbb,819200,0.07951449602842331,0.04881501570343971,0.02952762506902218,0.07759173214435577,1.644455075263977
95,fc1.mu_bias,bbb,512,0.20343045890331268,0.04876655712723732,0.0345236174762249,0.06342148780822754,4.189259052276611
95,fc2.mu_weight,bbb,5120,0.06922809034585953,0.04870273545384407,0.034605711698532104,0.07154154777526855,1.4355593919754028
95,fc2.mu_bias,bbb,10,0.23066024482250214,0.048509616404771805,0.04284672066569328,0.05345375835895538,4.766966819763184
96,conv1.mu_kernel,bbb,2400,0.15052452683448792,0.04857615754008293,0.0324995219707489,0.0655476301908493,3.134960889816284
96,conv1.mu_bias,bbb,32,0.8610591888427734,0.04983194172382355,0.04055803641676903,0.06955312937498093,17.461074829101562
96,conv2.mu_kernel,bbb,51200,0.0835256278514862,0.04882386699318886,0.032422710210084915,0.07458502799272537,1.7272838354110718
96,conv2.mu_bias,bbb,64,0.3258206248283386,0.04941046983003616,0.036568716168403625,0.06036081910133362,6.654278755187988
96,fc1.mu_weight,bbb,819200,0.07951296865940094,0.048815011978149414,0.02952762506902218,0.07759173214435577,1.644424319267273
96,fc1.mu_bias,bbb,512,0.20390549302101135,0.04876646772027016,0.03452388942241669,0.06342192739248276,4.1989312171936035
96,fc2.mu_weight,bbb,5120,0.06921570003032684,0.04870235174894333,0.03460494056344032,0.07154141366481781,1.4353893995285034
96,fc2.mu_bias,bbb,10,0.23323039710521698,0.04850490391254425,0.04284466803073883,0.05345088616013527,4.822676658630371
97,conv1.mu_kernel,bbb,2400,0.15107190608978271,0.04857521876692772,0.03249974921345711,0.06554555892944336,3.146467685699463
97,conv1.mu_bias,bbb,32,0.8642792105674744,0.049827151000499725,0.040557410567998886,0.06955276429653168,17.52550506591797
97,conv2.mu_kernel,bbb,51200,0.08353908360004425,0.04882382974028587,0.03242269903421402,0.07458502799272537,1.7275590896606445
97,conv2.mu_bias,bbb,64,0.32682013511657715,0.04940890520811081,0.036568690091371536,0.06036072596907616,6.6749396324157715
97,fc1.mu_weight,bbb,819200,0.07951132208108902,0.048815011978149414,0.02952762506902218,0.07759173214435577,1.6443891525268555
97,fc1.mu_bias,bbb,512,0.20436839759349823,0.048766396939754486,0.0345238521695137,0.06342188268899918,4.208236217498779
97,fc2.mu_weight,bbb,5120,0.0691433995962143,0.048701997846364975,0.03460552170872688,0.07154186069965363,1.4339045286178589
97,fc2.mu_bias,bbb,10,0.23482923209667206,0.0485011525452137,0.04283784329891205,0.05344589799642563,4.856781482696533
98,conv1.mu_kernel,bbb,2400,0.15154846012592316,0.0485742948949337,0.032499805092811584,0.06554335355758667,3.1565096378326416
98,conv1.mu_bias,bbb,32,0.867449164390564,0.0498228594660759,0.040558282285928726,0.06955061107873917,17.59041404724121
98,conv2.mu_kernel,bbb,51200,0.08355815708637238,0.04882378876209259,0.03242269903421402,0.07458502799272537,1.7279473543167114
98,conv2.mu_bias,bbb,64,0.327732652425766,0.049407534301280975,0.03656861558556557,0.06036067381501198,6.69418478012085
98,fc1.mu_weight,bbb,819200,0.07950972765684128,0.048815011978149414,0.02952762506902218,0.07759173214435577,1.6443562507629395
98,fc1.mu_bias,bbb,512,0.20487281680107117,0.04876631870865822,0.03452397137880325,0.06342197954654694,4.218502044677734
98,fc2.mu_weight,bbb,5120,0.06909997761249542,0.04870162159204483,0.034605320543050766,0.07154124975204468,1.4330633878707886
98,fc2.mu_bias,bbb,10,0.23523592948913574,0.0484963059425354,0.042833972722291946,0.053443633019924164,4.867193222045898
99,conv1.mu_kernel,bbb,2400,0.15211458504199982,0.04857342690229416,0.03249917924404144,0.0655449703335762,3.1682610511779785
99,conv1.mu_bias,bbb,32,0.8707687854766846,0.04981819540262222,0.040558066219091415,0.06954867392778397,17.6595458984375
99,conv2.mu_kernel,bbb,51200,0.0835731029510498,0.0488237589597702,0.03242271766066551,0.07458502799272537,1.7282624244689941
99,conv2.mu_bias,bbb,64,0.32842889428138733,0.04940589517354965,0.03656855225563049,0.06036072596907616,6.709078311920166
99,fc1.mu_weight,bbb,819200,0.07950817793607712,0.048815008252859116,0.02952762506902218,0.07759173214435577,1.6443241834640503
99,fc1.mu_bias,bbb,512,0.2053634226322174,0.048766277730464935,0.034523915499448776,0.06342250108718872,4.228400707244873
99,fc2.mu_weight,bbb,5120,0.06904833763837814,0.04870125651359558,0.03460453078150749,0.07154008001089096,1.4320156574249268
99,fc2.mu_bias,bbb,10,0.23741135001182556,0.04849359020590782,0.04283104091882706,0.053443171083927155,4.913599967956543
100,conv1.mu_kernel,bbb,2400,0.15262116491794586,0.048572514206171036,0.032498810440301895,0.06554444134235382,3.1788721084594727
100,conv1.mu_bias,bbb,32,0.8739132881164551,0.049814119935035706,0.040556877851486206,0.06954998522996902,17.723613739013672
100,conv2.mu_kernel,bbb,51200,0.08359211683273315,0.04882371425628662,0.03242272883653641,0.07458502799272537,1.7286524772644043
100,conv2.mu_bias,bbb,64,0.3287747800350189,0.04940476268529892,0.03656863421201706,0.06036084517836571,6.716303825378418
100,fc1.mu_weight,bbb,819200,0.0795067772269249,0.048815008252859116,0.02952762506902218,0.07759173214435577,1.6442946195602417
100,fc1.mu_bias,bbb,512,0.20579907298088074,0.04876622557640076,0.03452408313751221,0.06342250108718872,4.237223148345947
100,fc2.mu_weight,bbb,5120,0.06897524744272232,0.04870087653398514,0.03460456430912018,0.0715397521853447,1.430457353591919
100,fc2.mu_bias,bbb,10,0.23869308829307556,0.0484878271818161,0.04283095896244049,0.05342718958854675,4.941641807556152
101,conv1.mu_kernel,bbb,2400,0.1531779170036316,0.048571597784757614,0.03249915689229965,0.06554445624351501,3.1906464099884033
101,conv1.mu_bias,bbb,32,0.8763105273246765,0.04980968311429024,0.040556009858846664,0.06954389810562134,17.7713565826416
101,conv2.mu_kernel,bbb,51200,0.08361022174358368,0.048823677003383636,0.0324227400124073,0.07458502799272537,1.7290260791778564
101,conv2.mu_bias,bbb,64,0.32943952083587646,0.04940318316221237,0.036568623036146164,0.06036098301410675,6.730419158935547
101,fc1.mu_weight,bbb,819200,0.0795053169131279,0.048815008252859116,0.02952762506902218,0.07759173214435577,1.644263744354248
101,fc1.mu_bias,bbb,512,0.20624956488609314,0.048766158521175385,0.03452419862151146,0.06342268735170364,4.246244430541992
101,fc2.mu_weight,bbb,5120,0.06889140605926514,0.04870050027966499,0.034602563828229904,0.07153927534818649,1.4288051128387451
101,fc2.mu_bias,bbb,10,0.239979550242424,0.048482928425073624,0.042830053716897964,0.05341869592666626,4.970595359802246
102,conv1.mu_kernel,bbb,2400,0.1535947620868683,0.04857074096798897,0.03249911963939667,0.06554015725851059,3.1994781494140625
102,conv1.mu_bias,bbb,32,0.8804327249526978,0.04980563372373581,0.0405556857585907,0.06953682750463486,17.85801124572754
102,conv2.mu_kernel,bbb,51200,0.08362913131713867,0.048823632299900055,0.0324227549135685,0.07458502799272537,1.7294236421585083
102,conv2.mu_bias,bbb,64,0.3297675848007202,0.049401793628931046,0.03656848147511482,0.060360800474882126,6.737362861633301
102,fc1.mu_weight,bbb,819200,0.07950400561094284,0.04881500080227852,0.02952762506902218,0.07759173214435577,1.644236445426941
102,fc1.mu_bias,bbb,512,0.2066231071949005,0.04876609519124031,0.03452411666512489,0.06342268735170364,4.253837585449219
102,fc2.mu_weight,bbb,5120,0.06882907450199127,0.04870011657476425,0.03460262715816498,0.07153894752264023,1.4275583028793335
102,fc2.mu_bias,bbb,10,0.2414511740207672,0.04847810044884682,0.04282308742403984,0.05341249331831932,5.002763748168945
103,conv1.mu_kernel,bbb,2400,0.15411753952503204,0.04856979474425316,0.032497990876436234,0.06553949415683746,3.2104873657226562
103,conv1.mu_bias,bbb,32,0.8841382265090942,0.04980171099305153,0.040555816143751144,0.06953498721122742,17.93730354309082
103,conv2.mu_kernel,bbb,51200,0.08364671468734741,0.04882359877228737,0.0324227437376976,0.07458502799272537,1.7297824621200562
103,conv2.mu_bias,bbb,64,0.33062008023262024,0.049399830400943756,0.03656841814517975,0.06036140024662018,6.7555437088012695
103,fc1.mu_weight,bbb,819200,0.07950260490179062,0.04881500080227852,0.02952762506902218,0.07759173214435577,1.6442070007324219
103,fc1.mu_bias,bbb,512,0.20700550079345703,0.048766035586595535,0.03452411666512489,0.063422791659832,4.261557579040527
103,fc2.mu_weight,bbb,5120,0.0687822476029396,0.048699747771024704,0.034601543098688126,0.07154025137424469,1.4266446828842163
103,fc2.mu_bias,bbb,10,0.24271519482135773,0.04847253859043121,0.042824886739254,0.05341042950749397,5.030773639678955
104,conv1.mu_kernel,bbb,2400,0.15457020699977875,0.04856889694929123,0.0324978269636631,0.06554105132818222,3.21994948387146
104,conv1.mu_bias,bbb,32,0.8866809606552124,0.049797363579273224,0.04055579751729965,0.0695330873131752,17.990482330322266
104,conv2.mu_kernel,bbb,51200,0.08366230875253677,0.048823561519384384,0.0324227549135685,0.07458502799272537,1.7300996780395508
104,conv2.mu_bias,bbb,64,0.3309139609336853,0.049398768693208694,0.03656839579343796,0.06036143749952316,6.761679172515869
104,fc1.mu_weight,bbb,819200,0.0795014351606369,0.04881500080227852,0.02952762506902218,0.07759173214435577,1.6441820859909058
104,fc1.mu_bias,bbb,512,0.20742309093475342,0.048765964806079865,0.03452383726835251,0.06342285871505737,4.269925117492676
104,fc2.mu_weight,bbb,5120,0.0687439888715744,0.04869936779141426,0.03460133075714111,0.07153962552547455,1.4258729219436646
104,fc2.mu_bias,bbb,10,0.24401704967021942,0.04846801608800888,0.042821940034627914,0.05340772494673729,5.059355735778809
105,conv1.mu_kernel,bbb,2400,0.15503248572349548,0.048567961901426315,0.032497890293598175,0.06554050743579865,3.2297990322113037
105,conv1.mu_bias,bbb,32,0.8895600438117981,0.049793146550655365,0.04055381938815117,0.06952905654907227,18.047435760498047
105,conv2.mu_kernel,bbb,51200,0.08367672562599182,0.0488235242664814,0.03242277726531029,0.07458502799272537,1.7303985357284546
105,conv2.mu_bias,bbb,64,0.3317220211029053,0.04939731955528259,0.03656836226582527,0.060360897332429886,6.778031349182129
105,fc1.mu_weight,bbb,819200,0.07949983328580856,0.04881500080227852,0.02952762506902218,0.07759173214435577,1.644148826599121
105,fc1.mu_bias,bbb,512,0.20786380767822266,0.04876590520143509,0.0345238521695137,0.06342320144176483,4.278911113739014
105,fc2.mu_weight,bbb,5120,0.06868346780538559,0.04869898036122322,0.0346008762717247,0.07153856754302979,1.4246224164962769
105,fc2.mu_bias,bbb,10,0.24570956826210022,0.04846363887190819,0.042816903442144394,0.053402919322252274,5.095656871795654
106,conv1.mu_kernel,bbb,2400,0.15549665689468384,0.048567090183496475,0.032497670501470566,0.06553791463375092,3.2395691871643066
106,conv1.mu_bias,bbb,32,0.8925157785415649,0.049788571894168854,0.04055280610918999,0.06952549517154694,18.106983184814453
106,conv2.mu_kernel,bbb,51200,0.08369125425815582,0.048823487013578415,0.032422784715890884,0.07458502799272537,1.730698823928833
106,conv2.mu_bias,bbb,64,0.3325771987438202,0.04939614236354828,0.036568377166986465,0.06036028638482094,6.796483039855957
106,fc1.mu_weight,bbb,819200,0.07949825376272202,0.04881499707698822,0.02952762506902218,0.07759173214435577,1.6441160440444946
106,fc1.mu_bias,bbb,512,0.2082793116569519,0.04876585304737091,0.03452383726835251,0.06342342495918274,4.2872467041015625
106,fc2.mu_weight,bbb,5120,0.06863806396722794,0.048698607832193375,0.034600310027599335,0.07153881341218948,1.4236969947814941
106,fc2.mu_bias,bbb,10,0.24754655361175537,0.048460282385349274,0.04281136766076088,0.05339943990111351,5.135258674621582
107,conv1.mu_kernel,bbb,2400,0.15599776804447174,0.04856623336672783,0.03249656781554222,0.06553706526756287,3.2499825954437256
107,conv1.mu_bias,bbb,32,0.8951779007911682,0.04978539049625397,0.040553364902734756,0.06952378898859024,18.16231346130371
107,conv2.mu_kernel,bbb,51200,0.08371029794216156,0.04882344603538513,0.03242281824350357,0.07458502799272537,1.7310919761657715
107,conv2.mu_bias,bbb,64,0.3328060507774353,0.0493946447968483,0.03656838834285736,0.06036023795604706,6.801680564880371
107,fc1.mu_weight,bbb,819200,0.07949698716402054,0.04881499707698822,0.02952762506902218,0.07759173214435577,1.6440891027450562
107,fc1.mu_bias,bbb,512,0.20861676335334778,0.048765745013952255,0.03452390804886818,0.06342349201440811,4.294012069702148
107,fc2.mu_weight,bbb,5120,0.06855849921703339,0.04869825392961502,0.034600235521793365,0.07153835892677307,1.4221107959747314
107,fc2.mu_bias,bbb,10,0.2482539713382721,0.04845570772886276,0.04280424118041992,0.05338522419333458,5.1520185470581055
108,conv1.mu_kernel,bbb,2400,0.15644069015979767,0.048565272241830826,0.03249640390276909,0.06553486734628677,3.2591850757598877
108,conv1.mu_bias,bbb,32,0.89870285987854,0.04978109896183014,0.04055409133434296,0.06952229142189026,18.23286247253418
108,conv2.mu_kernel,bbb,51200,0.08372943103313446,0.048823412507772446,0.03242282196879387,0.07458502799272537,1.7314904928207397
108,conv2.mu_bias,bbb,64,0.3334084153175354,0.04939328879117966,0.03656836971640587,0.0603603832423687,6.814040184020996
108,fc1.mu_weight,bbb,819200,0.07949581742286682,0.04881499707698822,0.02952762506902218,0.07759173214435577,1.644065260887146
108,fc1.mu_bias,bbb,512,0.20908933877944946,0.04876568168401718,0.03452404588460922,0.06342349201440811,4.303596496582031
108,fc2.mu_weight,bbb,5120,0.06854022294282913,0.04869788512587547,0.03459950163960457,0.07153838872909546,1.4217933416366577
108,fc2.mu_bias,bbb,10,0.24969550967216492,0.048451848328113556,0.04280226305127144,0.05337768420577049,5.1825103759765625
109,conv1.mu_kernel,bbb,2400,0.15693560242652893,0.048564404249191284,0.0324966236948967,0.06553396582603455,3.269516706466675
109,conv1.mu_bias,bbb,32,0.9019777774810791,0.04977702721953392,0.04055541381239891,0.06952285766601562,18.300960540771484
109,conv2.mu_kernel,bbb,51200,0.08374354988336563,0.04882337898015976,0.03242284432053566,0.07458502799272537,1.7317787408828735
109,conv2.mu_bias,bbb,64,0.3339344561100006,0.04939201474189758,0.03656833991408348,0.060359887778759,6.824859142303467
109,fc1.mu_weight,bbb,819200,0.07949451357126236,0.04881499335169792,0.02952762506902218,0.07759173214435577,1.6440377235412598
109,fc1.mu_bias,bbb,512,0.20952537655830383,0.04876560717821121,0.03452408313751221,0.06342355161905289,4.312440872192383
109,fc2.mu_weight,bbb,5120,0.06851114332675934,0.04869751259684563,0.03459873050451279,0.07153784483671188,1.4211705923080444
109,fc2.mu_bias,bbb,10,0.2503608167171478,0.04844711348414421,0.04280056059360504,0.05337730422616005,5.1985883712768555
110,conv1.mu_kernel,bbb,2400,0.1573873609304428,0.04856351017951965,0.032495755702257156,0.06553112715482712,3.279109477996826
110,conv1.mu_bias,bbb,32,0.9053090810775757,0.049773283302783966,0.04055485501885414,0.0695170909166336,18.371122360229492
110,conv2.mu_kernel,bbb,51200,0.08375861495733261,0.048823341727256775,0.03242285177111626,0.07458502799272537,1.7320890426635742
110,conv2.mu_bias,bbb,64,0.33446428179740906,0.04939074441790581,0.03656841441988945,0.060360394418239594,6.835910320281982
110,fc1.mu_weight,bbb,819200,0.079492948949337,0.04881498962640762,0.02952762506902218,0.07759173214435577,1.6440058946609497
110,fc1.mu_bias,bbb,512,0.20996049046516418,0.048765525221824646,0.034524012356996536,0.06342362612485886,4.321260452270508
110,fc2.mu_weight,bbb,5120,0.068463996052742,0.048697132617235184,0.034598130732774734,0.07153762876987457,1.4202011823654175
110,fc2.mu_bias,bbb,10,0.2521281838417053,0.048442527651786804,0.042791496962308884,0.053372520953416824,5.23613977432251
111,conv1.mu_kernel,bbb,2400,0.15784166753292084,0.048562634736299515,0.03249538317322731,0.06553234159946442,3.2885208129882812
111,conv1.mu_bias,bbb,32,0.9076384902000427,0.049769625067710876,0.04055499657988548,0.06951369345188141,18.41793441772461
111,conv2.mu_kernel,bbb,51200,0.08377401530742645,0.04882330819964409,0.03242286667227745,0.07458502799272537,1.7324097156524658
111,conv2.mu_bias,bbb,64,0.334855318069458,0.04938964918255806,0.03656833618879318,0.06036069244146347,6.8440446853637695
111,fc1.mu_weight,bbb,819200,0.07949167490005493,0.04881498962640762,0.02952762506902218,0.07759173214435577,1.6439793109893799
111,fc1.mu_bias,bbb,512,0.2103855311870575,0.04876547306776047,0.03452399745583534,0.06342374533414841,4.32984733581543
111,fc2.mu_weight,bbb,5120,0.06843103468418121,0.04869675636291504,0.03459760919213295,0.0715373307466507,1.4195449352264404
111,fc2.mu_bias,bbb,10,0.253928542137146,0.04843982681632042,0.042786747217178345,0.053366173058748245,5.275306701660156
112,conv1.mu_kernel,bbb,2400,0.15837302803993225,0.048561789095401764,0.032494865357875824,0.06553071737289429,3.299609899520874
112,conv1.mu_bias,bbb,32,0.9099732637405396,0.04976631700992584,0.04055379331111908,0.06951244920492172,18.46514892578125
112,conv2.mu_kernel,bbb,51200,0.08379301428794861,0.048823267221450806,0.032422907650470734,0.07458502799272537,1.7328040599822998
112,conv2.mu_bias,bbb,64,0.33528220653533936,0.04938855022192001,0.03656833991408348,0.0603608712553978,6.853159427642822
112,fc1.mu_weight,bbb,819200,0.07949045300483704,0.048814982175827026,0.02952762506902218,0.07759173214435577,1.6439546346664429
112,fc1.mu_bias,bbb,512,0.21074530482292175,0.0487654022872448,0.03452408313751221,0.06342367082834244,4.337058067321777
112,fc2.mu_weight,bbb,5120,0.06840299069881439,0.04869638755917549,0.03459747135639191,0.07153768092393875,1.419010877609253
112,fc2.mu_bias,bbb,10,0.25513580441474915,0.04843602702021599,0.04278364032506943,0.05335591733455658,5.302018165588379
113,conv1.mu_kernel,bbb,2400,0.15879468619823456,0.048560913652181625,0.03249414637684822,0.06552983820438385,3.308650016784668
113,conv1.mu_bias,bbb,32,0.9130634069442749,0.04976210370659828,0.04055236279964447,0.06950771063566208,18.53223419189453
113,conv2.mu_kernel,bbb,51200,0.0838085189461708,0.04882323369383812,0.03242289647459984,0.07458502799272537,1.7331161499023438
113,conv2.mu_bias,bbb,64,0.3362194299697876,0.04938704892992973,0.03656836226582527,0.06036064773797989,6.872920989990234
113,fc1.mu_weight,bbb,819200,0.07948922365903854,0.048814982175827026,0.02952762506902218,0.07759173214435577,1.6439286470413208
113,fc1.mu_bias,bbb,512,0.2111060917377472,0.048765331506729126,0.03452402353286743,0.06342359632253647,4.3443450927734375
113,fc2.mu_weight,bbb,5120,0.06834055483341217,0.048696015030145645,0.03459744155406952,0.07153739780187607,1.4177554845809937
113,fc2.mu_bias,bbb,10,0.25646325945854187,0.048431646078825,0.04277797415852547,0.05334191024303436,5.331239223480225
114,conv1.mu_kernel,bbb,2400,0.15932632982730865,0.0485600009560585,0.03249289095401764,0.06552702933549881,3.31990385055542
114,conv1.mu_bias,bbb,32,0.9152931571006775,0.049757808446884155,0.04055009409785271,0.06950327008962631,18.575958251953125
114,conv2.mu_kernel,bbb,51200,0.0838262140750885,0.048823192715644836,0.03242286667227745,0.07458502799272537,1.7334829568862915
114,conv2.mu_bias,bbb,64,0.3369138538837433,0.04938581958413124,0.03656827658414841,0.06036042049527168,6.887989044189453
114,fc1.mu_weight,bbb,819200,0.07948827743530273,0.04881497845053673,0.02952762506902218,0.07759173214435577,1.6439093351364136
114,fc1.mu_bias,bbb,512,0.21145179867744446,0.048765260726213455,0.03452408313751221,0.06342337280511856,4.351278305053711
114,fc2.mu_weight,bbb,5120,0.068283811211586,0.048695653676986694,0.034597400575876236,0.07153784483671188,1.4166724681854248
114,fc2.mu_bias,bbb,10,0.25777706503868103,0.04842737689614296,0.04277566820383072,0.05333882197737694,5.359747886657715
115,conv1.mu_kernel,bbb,2400,0.15978801250457764,0.04855913668870926,0.032492343336343765,0.06552453339099884,3.3295280933380127
115,conv1.mu_bias,bbb,32,0.9178640842437744,0.04975429177284241,0.04054884612560272,0.06950334459543228,18.630151748657227
115,conv2.mu_kernel,bbb,51200,0.08383958041667938,0.04882315546274185,0.03242285177111626,0.07458502799272537,1.733767032623291
115,conv2.mu_bias,bbb,64,0.3370409905910492,0.0493849441409111,0.03656831383705139,0.06036023050546646,6.8913140296936035
115,fc1.mu_weight,bbb,819200,0.07948699593544006,0.04881497845053673,0.02952762506902218,0.07759173214435577,1.6438833475112915
115,fc1.mu_bias,bbb,512,0.21181327104568481,0.04876521974802017,0.03452412784099579,0.06342356652021408,4.358560562133789
115,fc2.mu_weight,bbb,5120,0.06823239475488663,0.04869529604911804,0.03459709882736206,0.07153701782226562,1.4156510829925537
115,fc2.mu_bias,bbb,10,0.2592948377132416,0.048422448337078094,0.04277334362268448,0.0533338338136673,5.3929853439331055
