keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,145,0.2500049130392061,2.702582626703184,25443.0,101770.0,0.08549687984208151,0.07867810887473503,0.16476419025893033,0.7835557085679591,3.471547536128362,0.12639778224668455
0.25,drop075_keep025,0.75,146,0.2500049130392061,2.7530796101974455,25443.0,101770.0,0.08677161156957505,0.07946792487242524,0.16788023680830635,0.7862991180597927,3.577638925742498,0.12812495706323854
0.25,drop075_keep025,0.75,147,0.2500049130392061,2.662186269026569,25443.0,101770.0,0.08241731884416864,0.0764197208299802,0.15778760751087811,0.7797563988173277,3.344630627620586,0.12215865103990295
0.25,drop075_keep025,0.75,148,0.2500049130392061,2.8238116881543665,25443.0,101770.0,0.08832504822819572,0.08035100418283561,0.17194671761220748,0.7899299690305164,3.722203724811781,0.13009415572496194
0.25,drop075_keep025,0.75,149,0.2500049130392061,2.759173868557401,25443.0,101770.0,0.08511781894737104,0.07795517733849584,0.1646604510047723,0.7858170595456913,3.574330026651313,0.1256965680331329
0.25,drop075_keep025,0.75,150,0.2500049130392061,2.761419318201629,25443.0,101770.0,0.0846432138689702,0.07746668410926395,0.1638329513512602,0.7861750088795939,3.5874285888874464,0.12488978557066989
0.25,drop075_keep025,0.75,151,0.2500049130392061,2.5864215824816816,25443.0,101770.0,0.07715202309678076,0.07223314199657518,0.14625687232796827,0.7740425364098695,3.1734800683789803,0.1146991297449196
0.25,drop075_keep025,0.75,152,0.2500049130392061,2.749964064813655,25443.0,101770.0,0.08294284974163307,0.07629206126948414,0.15987983689428878,0.7839397722558273,3.5277956761082545,0.12250913663840682
0.25,drop075_keep025,0.75,153,0.2500049130392061,2.7560810874244535,25443.0,101770.0,0.0828246729914827,0.07588142545604576,0.16016458921788027,0.7854587891071481,3.5645227859280784,0.12233047675695971
0.25,drop075_keep025,0.75,154,0.2500049130392061,2.672057542277881,25443.0,101770.0,0.07886847901148823,0.07318971373897284,0.15099697789053587,0.7789711873099179,3.3486591157394496,0.11684195316922615
0.25,drop075_keep025,0.75,155,0.2500049130392061,2.6586475258890756,25443.0,101770.0,0.07804348576214241,0.07240030689427576,0.1491264002708911,0.778366765732624,3.3395328779892997,0.11566478200609884
0.25,drop075_keep025,0.75,156,0.2500049130392061,2.719712119540083,25443.0,101770.0,0.079761988397233,0.07355826011690053,0.15332710669657318,0.7816506485286162,3.4653722188458493,0.11791452301368135
0.25,drop075_keep025,0.75,157,0.2500049130392061,2.737450776773691,25443.0,101770.0,0.07996092330218199,0.07347557911802224,0.15428064828433452,0.7839390007703005,3.5089989788471896,0.1182012883293843
0.25,drop075_keep025,0.75,158,0.2500049130392061,2.601612642376707,25443.0,101770.0,0.07418797289439207,0.0696362187442218,0.14035030433004245,0.7726401658704289,3.1773304346239533,0.11022378954187627
0.25,drop075_keep025,0.75,159,0.2500049130392061,2.8734785174218405,25443.0,101770.0,0.08380367429455064,0.07611984661927669,0.1633601364555042,0.7906302999294768,3.7863626008179336,0.12335860449975235
0.25,drop075_keep025,0.75,160,0.2500049130392061,2.7095935414220644,25443.0,101770.0,0.07733171121805678,0.0714558921879977,0.14837065979819525,0.7805507216575497,3.433673414113221,0.11432441950862741
0.25,drop075_keep025,0.75,161,0.2500049130392061,2.735377362897068,25443.0,101770.0,0.07780772318384352,0.0716151213447931,0.1499034021746583,0.7830139253441428,3.4896903325600896,0.11500428496880968
0.25,drop075_keep025,0.75,162,0.2500049130392061,2.7976386187599402,25443.0,101770.0,0.07933897698189597,0.07272831224846153,0.15319447718197368,0.7845991355607386,3.6111983552101545,0.11703896361056017
0.25,drop075_keep025,0.75,163,0.2500049130392061,2.6343075443930672,25443.0,101770.0,0.0731693653693633,0.06820916900728238,0.1393575162231565,0.7761434560353475,3.2642683757937645,0.10853355406832668
0.25,drop075_keep025,0.75,164,0.2500049130392061,2.669972216900597,25443.0,101770.0,0.07397716754521014,0.06864323158023301,0.14123405422006005,0.7774515338953076,3.339793283844702,0.10965741717925971
0.25,drop075_keep025,0.75,165,0.2500049130392061,2.669582259423976,25443.0,101770.0,0.07339956821109254,0.0683153325906032,0.13987178818135554,0.7762758631531684,3.3198855034874426,0.10876436469271032
0.25,drop075_keep025,0.75,166,0.2500049130392061,2.714608145538533,25443.0,101770.0,0.07470604251099973,0.06901154646365022,0.14340871061058547,0.7804656171743214,3.4400628132200564,0.11045913772162601
0.25,drop075_keep025,0.75,167,0.2500049130392061,2.862628983416511,25443.0,101770.0,0.07927334805620628,0.07209145776130625,0.15430231261126062,0.7887646936823857,3.7663259060500085,0.11668795565881898
0.25,drop075_keep025,0.75,168,0.2500049130392061,2.877159502292715,25443.0,101770.0,0.07903697310668836,0.0719423900770247,0.15380730537099085,0.7894634806567707,3.775688464139953,0.11629639046625992
0.25,drop075_keep025,0.75,169,0.2500049130392061,2.7790401009987136,25443.0,101770.0,0.0751146554597177,0.06914107369033076,0.14481025297822997,0.7836114800268631,3.5484374828583602,0.11093454797280872
0.25,drop075_keep025,0.75,170,0.2500049130392061,2.651398145338505,25443.0,101770.0,0.0703432141517626,0.06565819938608881,0.1336923396830054,0.7749792586366199,3.273142406233306,0.10435541647146336
0.25,drop075_keep025,0.75,171,0.2500049130392061,2.7792703133822583,25443.0,101770.0,0.07417770203260725,0.06832681468972544,0.1425836160024522,0.7811003161997171,3.547751260064922,0.10948913871493447
0.25,drop075_keep025,0.75,172,0.2500049130392061,3.0119529302126082,25443.0,101770.0,0.08145729289649224,0.07325010639137923,0.1599601569811317,0.7952806044989396,4.061498017136612,0.1194028335013083
