label,method,model,metric,round,accuracy_percent,run_dir
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,213,73.22,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,214,73.31,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,215,73.46000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,216,73.92999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,217,73.48,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,218,73.67,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,219,73.4,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,220,74.22,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,221,73.46000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,222,72.98,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,223,73.08,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,224,73.42,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,225,73.16,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,226,73.9,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,227,73.83999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,228,73.72999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,229,73.79,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,230,73.72999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,231,74.03,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,232,74.24,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,233,74.02,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,234,73.83,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,235,73.61999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,236,73.72999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,237,74.02,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,238,74.66000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,239,74.03,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,240,74.69,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,241,74.06,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,242,75.28,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,243,74.62,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,244,75.4,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,245,74.87,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,246,74.83999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,247,75.56,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,248,74.82,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,249,75.22,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,250,75.26,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,251,75.49,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,252,75.58,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,253,75.49,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,254,75.75,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,255,75.06,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,256,75.14999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,257,74.98,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,258,75.86,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,259,74.95,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,260,75.73,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,261,75.63,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,262,74.81,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,263,74.86,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,264,74.22999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,265,73.85000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,266,74.02,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,267,73.88,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,268,74.21,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,269,73.78,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,270,75.3,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,271,74.39,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,272,74.99,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,273,74.87,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,274,75.13,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,275,75.17,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,276,75.12,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,277,74.35000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,278,75.33999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,279,74.85000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,280,76.01,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,281,75.78,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,282,75.77000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,283,75.81,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,284,76.22,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,285,75.76,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,286,76.19,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,287,76.27000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,288,76.11,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,289,76.03,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,290,75.92,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,291,76.3,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,292,76.16000000000001,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,293,76.03,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,294,76.44999999999999,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,295,76.17,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,296,76.01,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,297,76.31,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,298,75.94,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,299,76.6,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
FOLA — ResNet-56,FOLA,ResNet-56,fola_mean_accuracy,300,75.8,outputs/run_paperenv_fola_cifar10_a0p1_lr001_e10_lam1_r300_20260904_185125
BBB — BasicCNN,BBB,BasicCNN,accuracy,0,10.36,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,1,10.24,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,2,10.18,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,3,9.73,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,4,10.18,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,5,10.32,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,6,10.11,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,7,14.24,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,8,16.830000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,9,19.830000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,10,21.72,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,11,22.919999999999998,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,12,23.580000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,13,23.119999999999997,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,14,23.919999999999998,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,15,23.74,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,16,24.54,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,17,25.14,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,18,25.319999999999997,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,19,25.990000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,20,26.169999999999998,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,21,27.01,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,22,26.66,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,23,27.1,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,24,27.589999999999996,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,25,28.43,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,26,29.21,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,27,29.93,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,28,29.84,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,29,30.72,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,30,31.580000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,31,31.330000000000002,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,32,32.46,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,33,32.76,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,34,33.48,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,35,34.33,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,36,34.67,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,37,34.79,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,38,35.4,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,39,34.92,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,40,35.43,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,41,35.74,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,42,35.980000000000004,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,43,36.28,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,44,36.61,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,45,37.07,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,46,36.54,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,47,37.26,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,48,37.65,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,49,38.0,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,50,36.89,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,51,37.43,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,52,38.16,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,53,38.0,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,54,37.830000000000005,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,55,38.62,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,56,38.35,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,57,39.01,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,58,38.74,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,59,38.58,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,60,38.95,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,61,38.940000000000005,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,62,39.76,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,63,39.45,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,64,39.77,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,65,39.77,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,66,39.96,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,67,39.92,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,68,40.08,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,69,40.11,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,70,40.300000000000004,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,71,40.62,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,72,41.349999999999994,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,73,40.47,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,74,41.29,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,75,41.42,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
